path,class,class_target,freq,band
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-576_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-993_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-81_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1309_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-97_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1241_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2497_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-725_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-19_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-325_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-588_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1041_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1894_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-568_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1750_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1194_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-765_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-13_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1139_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2971_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1280_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3026_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1003_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1467_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1819_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-966_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-87_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-544_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1041_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1062_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3168_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1427_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3239_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1529_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1272_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-66_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-995_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-100_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-774_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-146_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2909_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-905_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3028_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-194_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-25_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1638_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2944_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1021_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2269_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3178_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-760_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1284_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1462_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3257_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_7770e034-a3de-11ef-a5e5-70d8c2032a38_0-105_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2582_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-180_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1103_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-274_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-583_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-29_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-845_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1015_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-63_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-291_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2046_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-865_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1050_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-771_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1368_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2593_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-200_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-599_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-697_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-513_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-766_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1260_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-735_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1144_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2850_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1837_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-669_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-28_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2624_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-611_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3170_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-484_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-453_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2193_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1290_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-832_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-689_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-11_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2032_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1737_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2910_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1000_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2810_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1942_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-911_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-766_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1711_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-151_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-63_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-958_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2334_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3263_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-550_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-637_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-923_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1922_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-494_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1350_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1174_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1153_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1199_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1575_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-394_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1447_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-961_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1639_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1001_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1446_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1578_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-513_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1661_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1906_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-908_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-224_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_7770e034-a3de-11ef-a5e5-70d8c2032a38_0-35_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1535_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1262_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-57_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2842_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-489_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1232_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2935_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1205_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-390_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1391_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-608_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1793_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-618_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-903_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-359_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1303_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2877_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1625_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-53_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1653_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3123_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-34_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1375_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-223_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-359_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-3082_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1096_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2310_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-359_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-815_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2313_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1371_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1801_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-173_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1481_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1792_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2282_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-49_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1516_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-674_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1672_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_7770e034-a3de-11ef-a5e5-70d8c2032a38_0-82_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-420_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-276_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1500_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1901_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2346_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1044_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1616_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-700_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1133_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1652_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1506_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1320_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1561_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-776_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-132_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-323_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1072_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2337_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-45_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1671_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-929_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1801_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1146_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2134_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1345_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-557_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2977_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1710_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-44_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2378_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1829_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-1341_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1365_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-589_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-1784_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1674_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-385_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2513_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-881_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2005_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2838_75-78.png,circ,circ,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2151_75-78.png,circ,circ,86,75-78
cross_01_freq_reflect_v2_fe56d1a8-9681-11ef-a934-047c16a08772_0-17_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_3c8ce4b5-a1b5-11ef-bb20-70d8c2032a38_0-664_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-1491_75-78.png,cross,cross,86,75-78
cross_01_freq_reflect_v2_c2e4edb4-907c-11ef-9c11-047c16a08772_0-470_75-78.png,cross,cross,86,75-78
circ_01_freq_reflect_v2_af7ecf76-907c-11ef-9b46-047c16a08772_0-2119_75-78.png,circ,circ,86,75-78
